"facilityid","facilityname","siteaddress","streetnumber","streetdirection","streetname","streettype","streetunit","city","state","zip","typeoffacility","categoryoffacility","inspectiontype","inspectiondate","violationcode","violation","violationpoints","violationtype","violationstatus","inspectionscore","location"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","07B","Pesticide Application",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","14F","Locker Rooms",0,"Non-Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","14C","Floors Walls Ceilings",0,"Non-Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","14D","Lighting",0,"Non-Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","08A","Properly Stored",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","01B","Wholesome Free of Spoilage",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","14E","Ventilation",0,"Non-Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","03B","Rapidly Reheat to 165 Degrees or Greater",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","14E","Ventilation",0,"Non-Critical","Not Observed",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-03-27","AM20","Paid Sick Leave",5,"Non-Critical","In",55,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","05A","Safe Water Source",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","04C","In Place",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","05C","Backflow Back Siphonage",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","08C","Properly Used",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","15B","Linen Properly Stored",0,"Non-Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","01C","Cross Contamination",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","01F","Consumer Advisory",0,"Critical","Not Applicable",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-03-27","AM23","Thin Probe Available",5,"Non-Critical","Full",55,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2015-08-18","AM20","Paid Sick Leave",5,"Non-Critical","In",35,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","07B","Pesticide Application",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-03-27","AM26","Contracts for Preventative Maintenance Full For All 3 Half For 1 OR 2 NO For None",10,"Non-Critical","Full",55,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","04B","Mechanical",0,"Critical","In",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","11B","Dishmachine With Accurate Thermometer & Gauge Cock",0,"Non-Critical","Not Observed",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","02D","Hygienic Practices",0,"Critical","In",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","02B","Wounds Properly Covered",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","06A","Adequate Number Location Design",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","03F","Food Thermometer",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2015-08-18","AM26","Contracts for Preventative Maintenance Full For All 3 Half For 1 OR 2 NO For None",10,"Non-Critical","Full",35,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","03A","Cooling Methods",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","01D","HACCP Plan",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2015-08-18","AM5","Conduct Daily Food Safety Inspections",10,"Non-Critical","In",35,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2015-08-18","AM25","Document Thermometer Calibration",5,"Non-Critical","In",35,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","08C","Properly Used",15,"Critical","Out",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","07C","Animals Prohibited",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2015-08-18","AM23","Thin Probe Available",5,"Non-Critical","Full",35,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","10B","Non-Food Contact Surfaces Construction",0,"Non-Critical","Not Observed",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","03C","Hot Hold at 135 Degrees Farenheit or Greater",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","10A","Food-Contact Surfaces Construction",0,"Non-Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","03E","Cold Hold at 41 Degrees or Less",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","14F","Locker Rooms",0,"Non-Critical","Not Observed",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","12C","Dishwashing Operations",0,"Non-Critical","Not Observed",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","14D","Lighting",0,"Non-Critical","Not Observed",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","02E","Smoking Eating Drinking",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","14H","Separation of Living Laundry",0,"Non-Critical","Not Observed",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-03-27","AM7","Private Corporate Food Safety Inspections",10,"Non-Critical","In",55,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","14I","Physical Facilities Adequate Toilet Facilities",0,"Non-Critical","Not Observed",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2015-08-18","AM18","Document Sanitizer Concentrations and Usage",10,"Non-Critical","In",35,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-03-27","AM21","Do Your Have a Thermocouple or Digital Thermometer",5,"Non-Critical","Full",55,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2017-03-27","AM25","Document Thermometer Calibration",5,"Non-Critical","In",55,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","11C","Chemical Test Kits Provided Accessible",0,"Non-Critical","Not Observed",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2015-08-18","AM21","Do Your Have a Thermocouple or Digital Thermometer",5,"Non-Critical","Full",35,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","06B","Accessible",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","01B","Wholesome Free of Spoilage",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2015-08-18","AM10","Document Handwashing Glove Use",10,"Non-Critical","In",35,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","03E","Cold Hold at 41 Degrees or Less",0,"Critical","In",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","02F","Training Needed",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2015-08-18","09A","Original Container Properly Labeled",0,"Non-Critical","Not Observed",45,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","09A","Original Container Properly Labeled",0,"Non-Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","07A","Evidence of Insects or Rodents",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","02E","Smoking Eating Drinking",0,"Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2015-08-18","01A","Approved Source",0,"Critical","In",45,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","04A","Manual",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","07C","Animals Prohibited",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","05B","Hot and Cold Water Under Pressure",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","06B","Accessible",0,"Critical","In",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","14B","Garbage and Refuse",0,"Non-Critical","Not Observed",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-09-29","15A","Personnel: Clean Clothes Hair Restraints Authorizat",0,"Non-Critical","Not Observed",0,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2014-05-23","04B","Mechanical",0,"Critical","In",20,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
"FA0000556","MOUNTAIN SUN PUB & BREWERY","1535 PEARL ST","1535",NULL,"PEARL","ST",NULL,"BOULDER","CO","803025408","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2015-08-18","AM22","Do You Have a Dial Thermometer",0,"Non-Critical","Full",35,"1535 PEARL ST
BOULDER, CO 803025408
(40.018885, -105.275207)"
