"facilityid","facilityname","siteaddress","streetnumber","streetdirection","streetname","streettype","streetunit","city","state","zip","typeoffacility","categoryoffacility","inspectiontype","inspectiondate","violationcode","violation","violationpoints","violationtype","violationstatus","inspectionscore","location"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2014-01-10","03G","Adequate Equipment to Maintain Food Temperatures",0,"Critical","In",65,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2014-01-10","03B","Rapidly Reheat to 165 Degrees or Greater",0,"Critical","Not Observed",65,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-08-18","01A","Approved Source",0,"Critical","In",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","05B","Hot and Cold Water Under Pressure",0,"Critical","In",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","14H","Separation of Living Laundry",0,"Non-Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2013-03-29","AM21","Do Your Have a Thermocouple or Digital Thermometer",5,"Non-Critical","Full",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-08-18","02C","Hands Washed As Needed",20,"Critical","Out",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-08-18","10A","Food-Contact Surfaces Construction",0,"Non-Critical","Not Observed",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","04A","Manual",0,"Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2015-04-01","08C","Properly Used",0,"Critical","In",30,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2014-01-10","06A","Adequate Number Location Design",0,"Critical","In",65,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","02E","Smoking Eating Drinking",0,"Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-07-13","14F","Locker Rooms",0,"Non-Critical","Not Observed",15,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2014-01-10","AM23","Thin Probe Available",5,"Non-Critical",NULL,65,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-03-07","08B","Properly Labeled",5,"Critical","Out",30,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-04-04","03B","Rapidly Reheat to 165 Degrees or Greater",0,"Critical","Not Observed",10,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2013-03-29","03G","Adequate Equipment to Maintain Food Temperatures",0,"Critical","In",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","15B","Linen Properly Stored",0,"Non-Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2014-07-30","AM19","Written Employee Illness Policy",5,"Non-Critical","In",40,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","14D","Lighting",0,"Non-Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2014-07-30","AM3","All Staff Receive Formal Food Safety Training",10,"Non-Critical","In",40,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2014-07-30","AM20","Paid Sick Leave",5,"Non-Critical","In",40,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","14I","Physical Facilities Adequate Toilet Facilities",0,"Non-Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","09B","Food Protected from Contamination",0,"Non-Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2014-07-30","02A","Personnel With Infections Restricted",0,"Critical","In",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-08-18","14B","Garbage and Refuse",0,"Non-Critical","Not Observed",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-04-04","03G","Adequate Equipment to Maintain Food Temperatures",0,"Critical","In",10,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","08A","Properly Stored",0,"Critical","In",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2013-03-29","03C","Hot Hold at 135 Degrees Farenheit or Greater",0,"Critical","In",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2015-04-01","06A","Adequate Number Location Design",0,"Critical","In",30,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2014-01-10","AM3","All Staff Receive Formal Food Safety Training",10,"Non-Critical",NULL,65,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-08-18","03E","Cold Hold at 41 Degrees or Less",15,"Critical","Out",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","12D","Wiping Cloths",0,"Non-Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-08-18","12A","Food Contact Surfaces Cleaning",0,"Non-Critical","Not Observed",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-03-07","08A","Properly Stored",0,"Critical","In",30,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-08-18","11C","Chemical Test Kits Provided Accessible",0,"Non-Critical","Not Observed",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","07A","Evidence of Insects or Rodents",0,"Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","05A","Safe Water Source",0,"Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2013-03-29","03D","Required Cooking Temperature",0,"Critical","Not Observed",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-08-18","04C","In Place",0,"Critical","Not Observed",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","07C","Animals Prohibited",0,"Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2013-03-29","AM23","Thin Probe Available",5,"Non-Critical","Full",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-08-18","05C","Backflow Back Siphonage",0,"Critical","In",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","09A","Original Container Properly Labeled",0,"Non-Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-04-04","04A","Manual",0,"Critical","Not Applicable",10,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-08-18","02A","Personnel With Infections Restricted",0,"Critical","In",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2014-07-30","08B","Properly Labeled",0,"Critical","In",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","13B","Single Service Articles Stored Dispensed Used",0,"Non-Critical","Not Observed",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2014-08-18","14E","Ventilation",0,"Non-Critical","Not Observed",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ACTIVE MANAGEMENT CONTROL (AMC)","2014-07-30","AM26","Contracts for Preventative Maintenance Full For All 3 Half For 1 OR 2 NO For None",10,"Non-Critical","Full",40,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","2ND FOLLOW-UP INSPECTION-COMPLIANCE","2014-09-10","01B","Wholesome Free of Spoilage",0,"Critical","In",0,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","QUICK ASSESSMENT INSPECTION","2013-03-29","02G","No Bare Hand Contact",0,"Critical","In",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-04-04","09B","Food Protected from Contamination",0,"Non-Critical","Not Observed",10,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2015-04-01","12A","Food Contact Surfaces Cleaning",0,"Non-Critical","Not Observed",30,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2014-07-30","06B","Accessible",0,"Critical","In",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-07-13","12D","Wiping Cloths",0,"Non-Critical","Not Observed",15,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2015-04-01","06B","Accessible",10,"Critical","Out",30,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-07-13","10C","Dishwashing Facilities",0,"Non-Critical","Not Observed",15,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2015-04-01","12C","Dishwashing Operations",0,"Non-Critical","Not Observed",30,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2014-07-30","03A","Cooling Methods",0,"Critical","Not Observed",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2014-07-30","09B","Food Protected from Contamination",0,"Non-Critical","Not Observed",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2014-07-30","01A","Approved Source",0,"Critical","In",70,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2017-03-07","03F","Food Thermometer",0,"Critical","In",30,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2015-04-01","03B","Rapidly Reheat to 165 Degrees or Greater",0,"Critical","Not Observed",30,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-07-13","02F","Training Needed",0,"Critical","In",15,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2018-07-13","02C","Hands Washed As Needed",0,"Critical","In",15,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-04-04","11C","Chemical Test Kits Provided Accessible",0,"Non-Critical","Not Observed",10,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-04-04","09A","Original Container Properly Labeled",0,"Non-Critical","Not Observed",10,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
"FA0000476","LUCILES CREOLE CAFE","2124 14TH ST","2124",NULL,"14TH","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2015-04-01","14D","Lighting",0,"Non-Critical","Not Observed",30,"2124 14TH ST
BOULDER, CO 80302
(40.020019, -105.277922)"
"FA0000502","LUCILES CREOLE CAFE","518 KIMBARK ST","518",NULL,"KIMBARK","ST",NULL,"LONGMONT","CO","805015531","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","ROUTINE INSPECTION","2016-04-04","15B","Linen Properly Stored",0,"Non-Critical","Not Observed",10,"518 KIMBARK ST
LONGMONT, CO 805015531
(40.168199, -105.10119)"
